"objectId","objectName","Activity","Description"
"131689","Travail_Maison","marche",""
"Point","Latitude (degrés)","Longitude (degrés)","Altitude (m)","Relèvement (degrés)","Vitesse (m/s)","Durée"
"53","43.616967","3.869624","79.80000305175781","8.267500877380371","1.7063","2014-04-07T16:23:24.845Z"
"54","43.617049","3.869621","82.5999984741211","358.4774169921875","1.5167","2014-04-07T16:23:30.854Z"
"55","43.617063","3.869619","82.5","354.07452392578125","1.629","2014-04-07T16:23:31.814Z"
"56","43.61715","3.869622","81.5999984741211","1.4351028203964233","1.1988","2014-04-07T16:23:39.880Z"
"57","43.617163","3.869624","81.19999694824219","6.3776326179504395","1.4845","2014-04-07T16:23:40.859Z"
"58","43.617231","3.869626","81.5","1.2241263389587402","1.5075","2014-04-07T16:23:45.872Z"
"59","43.617279","3.869629","82.0999984741211","2.5998764038085938","1.6119","2014-04-07T16:23:49.184Z"
"60","43.617361","3.869644","83.5999984741211","7.570248603820801","1.6118","2014-04-07T16:23:54.886Z"
"61","43.617377","3.869644","83.0999984741211","0.0","1.827","2014-04-07T16:23:55.859Z"
"62","43.617446","3.869638","81.69999694824219","356.3851013183594","1.5311","2014-04-07T16:24:00.876Z"
"63","43.617468","3.869643","80.4000015258789","9.375962257385254","2.4336","2014-04-07T16:24:01.894Z"
"64","43.617525","3.869646","81.0","2.1897974014282227","2.1281","2014-04-07T16:24:04.872Z"
"65","43.617563","3.869644","80.4000015258789","357.8102111816406","4.2591","2014-04-07T16:24:05.864Z"
"66","43.617639","3.869641","81.0999984741211","358.3572998046875","2.8111","2014-04-07T16:24:08.869Z"
"67","43.617665","3.869642","80.5","1.6005960702896118","2.9044","2014-04-07T16:24:09.864Z"
"68","43.617751","3.869666","80.0","11.461271286010742","1.5873","2014-04-07T16:24:16.006Z"
"69","43.617764","3.869672","80.0","18.537059783935547","1.6541","2014-04-07T16:24:16.927Z"
"70","43.617841","3.869662","80.19999694824219","354.6099548339844","1.4387","2014-04-07T16:24:22.900Z"
"71","43.617857","3.869654","80.30000305175781","340.0361022949219","1.9418","2014-04-07T16:24:23.874Z"
"72","43.617933","3.869634","79.30000305175781","349.1763610839844","1.7194","2014-04-07T16:24:28.874Z"
"73","43.617949","3.869628","80.0","344.76007080078125","1.8592","2014-04-07T16:24:29.865Z"
"74","43.618034","3.869621","78.80000305175781","356.5760498046875","1.912","2014-04-07T16:24:34.813Z"
"75","43.618065","3.869611","79.80000305175781","346.8102722167969","3.5165","2014-04-07T16:24:35.819Z"
"76","43.618139","3.869591","80.9000015258789","348.89105224609375","2.7735","2014-04-07T16:24:38.840Z"
"77","43.618188","3.869577","80.9000015258789","348.2734069824219","2.7857","2014-04-07T16:24:40.836Z"
"78","43.618259","3.86957","81.30000305175781","355.9030456542969","2.6336","2014-04-07T16:24:43.839Z"
"79","43.618288","3.869577","81.4000015258789","9.946492195129395","3.1545","2014-04-07T16:24:44.876Z"
"80","43.61837","3.869588","82.0999984741211","5.5663743019104","2.3245","2014-04-07T16:24:48.814Z"
"81","43.618388","3.869581","81.5999984741211","344.223388671875","1.9642","2014-04-07T16:24:49.872Z"
"82","43.618475","3.869584","80.5","1.4350708723068237","1.6131","2014-04-07T16:24:55.866Z"
"83","43.618482","3.869581","81.5","342.70550537109375","0.8485","2014-04-07T16:24:56.826Z"
"84","43.618569","3.869554","82.80000305175781","347.29412841796875","1.4019","2014-04-07T16:25:03.894Z"
"85","43.618581","3.869552","82.69999694824219","353.09600830078125","1.4197","2014-04-07T16:25:04.840Z"
"86","43.618654","3.869588","79.69999694824219","19.711389541625977","1.706","2014-04-07T16:25:09.890Z"
"87","43.618667","3.869589","79.30000305175781","3.1986441612243652","1.5522","2014-04-07T16:25:10.822Z"
"88","43.618754","3.869596","80.30000305175781","3.34537672996521","1.1994","2014-04-07T16:25:18.895Z"
"89","43.618765","3.8696","81.5","14.79847526550293","1.2899","2014-04-07T16:25:19.875Z"
"90","43.618834","3.869596","79.9000015258789","357.5883483886719","0.9591","2014-04-07T16:25:27.875Z"
"91","43.618855","3.869591","79.80000305175781","350.186279296875","2.3918","2014-04-07T16:25:28.865Z"
